CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
90057,111,1,405.83,4,5,5,455
90058,306,1,209.07,1,5,3,153
90062,359,1,154.03,1,5,3,153
90088,16,1,593.76,5,5,5,555
90089,5,1,136.22,5,5,3,553
90108,91,1,16.7,4,5,1,451
90111,166,1,662.1,3,5,5,355
90154,42,1,529.57,5,5,5,555
90156,164,1,164.29,3,5,3,353
90159,127,1,108.97,4,5,2,452
90164,164,1,131.67,3,5,2,352
90168,171,1,116.18,3,5,2,352
90184,31,1,269.66,5,5,4,554
90188,258,1,199.88,2,5,3,253
90190,99,1,505.29,4,5,5,455
90198,248,1,32.91,2,5,1,251
90206,44,1,140.49,5,5,3,553
90209,88,1,141.58,4,5,3,453
90231,87,1,67.93,4,5,1,451
90232,243,1,204.66,2,5,3,253
90234,9,1,42.23,5,5,1,551
90236,240,1,340.98,2,5,4,254
90245,164,1,269.94,3,5,4,354
90249,11,1,389.83,5,5,5,555
90265,233,1,47.96,2,5,1,251
90272,119,1,582.03,4,5,5,455
90281,70,1,220.64,5,5,3,553
90314,177,1,278.74,3,5,4,354
90325,14,1,110.04,5,5,2,552
90327,365,1,128.33,1,5,2,152
90337,320,1,41.24,1,5,1,151
90338,328,1,484.74,1,5,5,155
90350,10,1,51.87,5,5,1,551
90358,289,1,431.91,2,5,5,255
90387,74,1,84.27,4,5,2,452
90392,60,1,37.61,5,5,1,551
90404,144,1,152.12,3,5,3,353
90409,204,1,105.56,3,5,2,352
90418,205,1,127.03,3,5,2,352
90426,154,1,225.07,3,5,4,354
90428,364,1,166.62,1,5,3,153
90431,278,1,135.98,2,5,3,253
90440,93,1,470.5,4,5,5,455
90446,352,1,302.06,1,5,4,154
90449,282,1,115.49,2,5,2,252
90469,11,1,116.89,5,5,2,552
90483,285,1,284.03,2,5,4,254
90488,228,1,169.48,2,5,3,253
90494,239,1,81.82,2,5,2,252
90495,99,1,789.54,4,5,5,455
90519,121,1,716.06,4,5,5,455
90526,333,1,96.91,1,5,2,152
90532,207,1,20.56,3,5,1,351
90536,285,2,430.24,2,5,5,255
90549,364,1,61.87,1,5,1,151
90550,261,1,37.38,2,5,1,251
90576,58,1,172.39,5,5,3,553
90579,161,1,83.43,3,5,2,352
90581,155,1,14.86,3,5,1,351
90598,46,1,159.62,5,5,3,553
90600,108,2,235.6,4,5,4,454
90635,195,1,263.3,3,5,4,354
90644,150,1,158.84,3,5,3,353
90668,16,1,258.08,5,5,4,554
90671,200,1,179.43,3,5,3,353
90682,92,1,264.87,4,5,4,454
90694,195,1,345.73,3,5,4,354
90701,50,1,98.05,5,5,2,552
90702,21,1,110.0,5,5,2,552
90706,30,1,58.98,5,5,1,551
90725,301,1,431.14,1,5,5,155
90734,79,1,199.32,4,5,3,453
90769,24,1,647.7,5,5,5,555
90773,337,1,568.54,1,5,5,155
90785,68,1,69.85,5,5,1,551
90792,69,1,17.88,5,5,1,551
90801,210,1,52.58,3,5,1,351
90802,273,1,131.8,2,5,2,252
90810,153,1,65.83,3,5,1,351
90822,244,1,58.89,2,5,1,251
90823,276,1,294.47,2,5,4,254
90845,138,1,103.85,4,5,2,452
90867,249,1,607.27,2,5,5,255
90892,253,1,109.7,2,5,2,252
90898,307,1,114.41,1,5,2,152
90899,279,1,111.56,2,5,2,252
90908,257,1,90.48,2,5,2,252
90913,345,1,85.53,1,5,2,152
90916,277,1,283.7,2,5,4,254
90931,161,2,271.69,3,5,4,354
90936,18,1,164.01,5,5,3,553
90939,100,1,164.27,4,5,3,453
90947,185,1,39.59,3,5,1,351
90950,206,1,272.79,3,5,4,354
90960,189,1,70.49,3,5,1,351
90964,303,1,291.25,1,5,4,154
90976,191,1,228.8,3,5,4,354
90983,76,1,395.2,4,5,5,455
90984,76,1,120.76,4,5,2,452
90992,173,1,370.33,3,5,4,354
90993,128,1,252.39,4,5,4,454
90998,57,1,385.64,5,5,4,554
91015,123,1,167.2,4,5,3,453
91016,203,1,61.12,3,5,1,351
91018,46,1,77.28,5,5,2,552
91025,345,1,270.82,1,5,4,154
91031,67,1,88.72,5,5,2,552
91035,347,1,34.05,1,5,1,151
91058,200,1,49.5,3,5,1,351
91079,346,1,265.0,1,5,4,154
91105,204,1,23.96,3,5,1,351
91113,199,1,283.9,3,5,4,354
91126,218,1,51.37,2,5,1,251
91132,264,1,160.75,2,5,3,253
91139,71,1,1081.97,4,5,5,455
91154,211,1,63.79,3,5,1,351
91158,266,1,528.91,2,5,5,255
91206,109,1,168.37,4,5,3,453
91219,336,1,227.4,1,5,4,154
91224,333,1,943.67,1,5,5,155
91241,298,1,69.03,1,5,1,151
91247,25,1,360.11,5,5,4,554
91266,257,1,433.16,2,5,5,255
91269,328,1,86.19,1,5,2,152
91279,356,1,154.05,1,5,3,153
91292,107,1,277.01,4,5,4,454
91294,220,1,64.62,2,5,1,251
91299,131,1,124.09,4,5,2,452
91328,150,1,134.05,3,5,3,353
91350,66,1,624.91,5,5,5,555
91375,2,1,95.97,5,5,2,552
91401,141,1,374.21,4,5,4,454
91419,364,1,121.71,1,5,2,152
91443,16,1,169.55,5,5,3,553
91458,175,2,280.03,3,5,4,354
91460,244,1,124.79,2,5,2,252
91463,119,1,190.37,4,5,3,453
91464,240,1,114.97,2,5,2,252
91468,278,1,202.07,2,5,3,253
91469,201,1,108.93,3,5,2,352
91480,154,1,153.62,3,5,3,353
91481,57,1,658.29,5,5,5,555
91491,153,1,72.64,3,5,1,351
91503,33,1,142.33,5,5,3,553
91508,36,1,171.68,5,5,3,553
91533,234,1,73.27,2,5,1,251
91550,37,2,409.4,5,5,5,555
91558,222,1,753.84,2,5,5,255
91566,346,1,281.04,1,5,4,154
91569,191,1,183.91,3,5,3,353
91576,125,1,434.36,4,5,5,455
91579,229,1,200.04,2,5,3,253
91596,203,1,75.21,3,5,2,352
91606,122,1,283.21,4,5,4,454
91609,243,1,148.85,2,5,3,253
91619,80,1,192.7,4,5,3,453
91632,277,1,149.12,2,5,3,253
91637,217,1,51.23,2,5,1,251
91638,172,1,1316.8,3,5,5,355
91648,85,1,341.81,4,5,4,454
91650,59,1,120.89,5,5,2,552
91651,94,1,216.81,4,5,3,453
91667,220,1,357.41,2,5,4,254
91670,198,1,1410.23,3,5,5,355
91673,203,1,69.27,3,5,1,351
91676,354,1,450.31,1,5,5,155
91682,247,1,187.65,2,5,3,253
91701,322,1,430.72,1,5,5,155
91708,312,1,64.25,1,5,1,151
91710,39,1,55.81,5,5,1,551
91715,48,1,40.67,5,5,1,551
91721,85,1,53.72,4,5,1,451
91730,216,1,50.9,2,5,1,251
91739,89,3,236.59,4,5,4,454
91743,75,1,87.27,4,5,2,452
91766,14,1,558.21,5,5,5,555
91773,245,1,51.57,2,5,1,251
91775,102,1,286.59,4,5,4,454
91779,128,1,208.75,4,5,3,453
91787,50,1,25.71,5,5,1,551
91797,339,1,110.76,1,5,2,152
91827,231,1,269.19,2,5,4,254
91840,20,1,222.65,5,5,3,553
91856,76,1,433.53,4,5,5,455
91859,317,1,1151.09,1,5,5,155
91867,261,1,119.55,2,5,2,252
91868,307,1,571.03,1,5,5,155
91882,10,1,510.7,5,5,5,555
91890,360,1,44.88,1,5,1,151
91898,82,1,110.84,4,5,2,452
91904,14,1,744.43,5,5,5,555
91929,118,1,130.69,4,5,2,452
91931,29,1,247.15,5,5,4,554
91932,48,1,55.73,5,5,1,551
91959,256,1,197.3,2,5,3,253
91963,2,1,377.83,5,5,4,554
91966,343,1,288.04,1,5,4,154
91983,269,1,145.88,2,5,3,253
91985,314,1,41.43,1,5,1,151
91987,301,1,71.94,1,5,1,151
91993,315,1,124.27,1,5,2,152
91996,151,1,994.48,3,5,5,355
92002,195,1,138.56,3,5,3,353
92006,101,1,249.47,4,5,4,454
92010,71,1,107.95,4,5,2,452
92026,219,1,152.65,2,5,3,253
92030,192,1,294.15,3,5,4,354
92038,298,1,107.34,1,5,2,152
92044,305,1,559.93,1,5,5,155
92066,78,1,79.38,4,5,2,452
92091,4,1,33.43,5,5,1,551
92100,70,1,46.43,5,5,1,551
92108,65,1,161.66,5,5,3,553
92109,30,1,283.48,5,5,4,554
92116,305,1,143.47,1,5,3,153
92170,56,1,137.74,5,5,3,553
92189,54,1,53.55,5,5,1,551
92193,162,1,197.92,3,5,3,353
92205,68,2,2331.86,5,5,5,555
92218,94,1,111.51,4,5,2,452
92220,46,1,508.66,5,5,5,555
92236,51,2,298.67,5,5,4,554
92239,246,1,1082.86,2,5,5,255
92246,270,1,274.04,2,5,4,254
92266,255,1,1374.19,2,5,5,255
92272,178,1,264.63,3,5,4,354
92276,223,1,71.05,2,5,1,251
92292,37,1,290.21,5,5,4,554
92307,319,1,42.22,1,5,1,151
92312,307,1,77.54,1,5,2,152
92314,39,1,130.0,5,5,2,552
92353,154,1,707.65,3,5,5,355
92357,238,1,359.8,2,5,4,254
92363,332,1,413.05,1,5,5,155
92364,135,1,236.03,4,5,4,454
92371,67,1,67.14,5,5,1,551
92373,117,1,123.95,4,5,2,452
92376,11,1,44.64,5,5,1,551
92389,44,1,710.89,5,5,5,555
92400,107,1,967.51,4,5,5,455
92404,124,1,163.06,4,5,3,453
92409,207,1,165.84,3,5,3,353
92424,335,1,77.79,1,5,2,152
92429,185,1,157.45,3,5,3,353
92450,185,1,76.07,3,5,2,352
92452,195,1,82.9,3,5,2,352
92460,89,2,178.82,4,5,3,453
92463,298,1,31.02,1,5,1,151
92482,164,1,83.98,3,5,2,352
92488,89,1,242.62,4,5,4,454
92496,268,1,11.86,2,5,1,251
92503,138,1,942.94,4,5,5,455
92504,366,1,531.73,1,5,5,155
92509,358,1,298.82,1,5,4,154
92514,236,1,96.44,2,5,2,252
92529,48,1,99.95,5,5,2,552
92540,121,1,214.53,4,5,3,453
92541,218,1,63.31,2,5,1,251
92544,192,1,42.84,3,5,1,351
92556,333,1,758.24,1,5,5,155
92557,296,1,113.34,1,5,2,152
92572,100,1,532.6,4,5,5,455
92574,354,1,116.79,1,5,2,152
92576,252,1,46.43,2,5,1,251
92582,238,1,534.74,2,5,5,255
92588,70,1,204.27,5,5,3,553
92595,46,2,332.91,5,5,4,554
92605,84,1,684.0,4,5,5,455
92611,246,1,37.28,2,5,1,251
92616,70,1,95.08,5,5,2,552
92628,349,1,48.25,1,5,1,151
92642,352,1,107.1,1,5,2,152
92646,35,1,73.66,5,5,1,551
92670,129,1,78.13,4,5,2,452
92677,284,1,442.93,2,5,5,255
92678,326,1,37.21,1,5,1,151
92683,40,1,44.03,5,5,1,551
92694,127,1,290.47,4,5,4,454
92699,67,1,592.3,5,5,5,555
92712,83,1,70.2,4,5,1,451
92742,49,1,71.1,5,5,1,551
92752,197,1,628.15,3,5,5,355
92757,166,1,450.21,3,5,5,355
92761,279,1,378.37,2,5,4,254
92764,99,1,108.52,4,5,2,452
92771,56,1,191.19,5,5,3,553
92780,174,1,61.69,3,5,1,351
92785,59,1,223.41,5,5,3,553
92790,207,1,37.76,3,5,1,351
92793,163,1,77.72,3,5,2,352
92799,365,1,259.89,1,5,4,154
92809,295,1,552.61,1,5,5,155
92819,356,1,207.8,1,5,3,153
92832,51,2,188.2,5,5,3,553
92844,145,1,75.67,3,5,2,352
92848,24,1,18.5,5,5,1,551
92850,230,1,108.74,2,5,2,252
92852,270,1,38.14,2,5,1,251
92857,215,1,313.05,3,5,4,354
92862,38,1,100.63,5,5,2,552
92865,213,1,156.37,3,5,3,353
92866,351,1,58.41,1,5,1,151
92868,307,1,57.99,1,5,1,151
92896,89,1,343.42,4,5,4,454
92904,37,1,161.48,5,5,3,553
92912,137,1,108.64,4,5,2,452
92924,143,1,140.94,3,5,3,353
92935,43,1,418.21,5,5,5,555
92944,208,1,191.15,3,5,3,353
92946,260,1,147.33,2,5,3,253
92959,309,1,132.94,1,5,2,152
92989,128,1,107.17,4,5,2,452
93005,77,1,88.9,4,5,2,452
93006,197,1,195.97,3,5,3,353
93020,11,1,172.73,5,5,3,553
93029,315,1,98.37,1,5,2,152
93030,267,1,621.46,2,5,5,255
93035,126,1,273.14,4,5,4,454
93040,24,1,229.41,5,5,4,554
93048,17,1,32.57,5,5,1,551
93062,15,1,322.98,5,5,4,554
93071,230,1,75.27,2,5,2,252
93093,41,1,369.96,5,5,4,554
93094,297,1,235.07,1,5,4,154
93100,293,1,75.66,1,5,2,152
93122,37,1,343.37,5,5,4,554
93132,168,1,85.85,3,5,2,352
93137,122,1,86.83,4,5,2,452
93158,123,1,439.43,4,5,5,455
93173,266,1,62.76,2,5,1,251
93179,141,1,339.41,4,5,4,454
93183,349,1,228.63,1,5,4,154
93197,133,1,415.06,4,5,5,455
93198,169,2,572.28,3,5,5,355
93202,200,1,33.95,3,5,1,351
93221,60,1,200.01,5,5,3,553
93229,316,1,515.71,1,5,5,155
93234,205,1,75.65,3,5,2,352
93243,57,1,414.1,5,5,5,555
93256,365,1,634.57,1,5,5,155
93275,17,1,61.29,5,5,1,551
93282,46,1,64.35,5,5,1,551
93289,1,1,365.97,5,5,4,554
93300,314,1,363.67,1,5,4,154
93325,169,1,114.46,3,5,2,352
93327,27,1,93.29,5,5,2,552
93336,120,1,132.69,4,5,2,452
93342,101,1,487.46,4,5,5,455
93344,314,1,223.03,1,5,3,153
93353,319,1,213.8,1,5,3,153
93360,249,1,86.82,2,5,2,252
93362,337,1,582.44,1,5,5,155
93370,211,1,54.55,3,5,1,351
93372,12,1,35.54,5,5,1,551
93411,8,2,508.65,5,5,5,555
93415,146,1,61.7,3,5,1,351
93420,292,1,62.4,1,5,1,151
93422,122,1,332.36,4,5,4,454
93425,254,1,86.04,2,5,2,252
93481,92,1,202.03,4,5,3,453
93497,266,1,561.77,2,5,5,255
93509,354,1,175.2,1,5,3,153
93518,129,1,201.32,4,5,3,453
93523,133,1,124.22,4,5,2,452
93546,146,1,20.11,3,5,1,351
93559,271,1,466.42,2,5,5,255
93567,342,1,50.55,1,5,1,151
93633,246,1,94.89,2,5,2,252
93639,73,1,81.45,4,5,2,452
93645,63,1,50.89,5,5,1,551
93651,162,1,31.31,3,5,1,351
93666,200,1,100.33,3,5,2,352
93677,264,1,38.08,2,5,1,251
93679,312,1,33.14,1,5,1,151
93680,256,1,155.86,2,5,3,253
93708,308,1,190.25,1,5,3,153
93736,284,1,102.23,2,5,2,252
93737,200,1,107.5,3,5,2,352
93738,71,1,78.77,4,5,2,452
93751,106,1,63.46,4,5,1,451
93758,76,1,215.93,4,5,3,453
93761,326,1,356.0,1,5,4,154
93772,72,1,42.36,4,5,1,451
93788,252,1,111.25,2,5,2,252
93797,154,1,48.68,3,5,1,351
93805,283,1,128.67,2,5,2,252
93815,249,1,64.42,2,5,1,251
93822,336,1,118.84,1,5,2,152
93834,294,1,60.08,1,5,1,151
93847,308,1,207.11,1,5,3,153
93859,2,1,255.17,5,5,4,554
93860,330,1,361.32,1,5,4,154
93871,240,1,340.31,2,5,4,254
93872,135,1,291.58,4,5,4,454
93892,83,1,213.66,4,5,3,453
93905,302,1,97.22,1,5,2,152
93914,2,1,343.22,5,5,4,554
93941,240,1,166.25,2,5,3,253
93952,316,1,300.5,1,5,4,154
93962,85,1,268.32,4,5,4,454
93969,285,1,94.34,2,5,2,252
93972,293,1,590.42,1,5,5,155
93974,127,1,343.12,4,5,4,454
93975,268,1,91.43,2,5,2,252
93981,134,1,179.57,4,5,3,453
93992,274,1,1538.33,2,5,5,255
94000,78,1,102.01,4,5,2,452
94003,301,1,71.37,1,5,1,151
94011,198,1,112.07,3,5,2,352
94012,7,1,109.2,5,5,2,552
94015,223,1,297.52,2,5,4,254
94017,358,1,48.13,1,5,1,151
94030,242,1,32.95,2,5,1,251
94033,310,1,88.11,1,5,2,152
94034,180,1,313.8,3,5,4,354
94039,82,1,510.31,4,5,5,455
94041,46,1,264.11,5,5,4,554
94056,174,1,151.5,3,5,3,353
94088,24,1,116.49,5,5,2,552
94102,78,1,553.97,4,5,5,455
94108,339,1,354.88,1,5,4,154
94115,31,1,99.36,5,5,2,552
94119,256,1,1031.92,2,5,5,255
94126,66,1,222.59,5,5,3,553
94153,153,1,219.15,3,5,3,353
94170,44,1,43.99,5,5,1,551
94186,318,1,87.1,1,5,2,152
94191,265,1,64.93,2,5,1,251
94199,43,1,202.03,5,5,3,553
94202,334,1,755.5,1,5,5,155
94207,222,1,139.9,2,5,3,253
94214,194,1,34.68,3,5,1,351
94227,349,1,338.45,1,5,4,154
94241,240,1,553.43,2,5,5,255
94242,220,1,96.4,2,5,2,252
94254,213,1,294.68,3,5,4,354
94268,9,1,96.71,5,5,2,552
94271,148,1,32.46,3,5,1,351
94274,300,1,50.83,1,5,1,151
94280,127,1,125.35,4,5,2,452
94282,42,1,201.18,5,5,3,553
94294,109,1,121.38,4,5,2,452
94296,37,1,99.1,5,5,2,552
94300,129,2,245.97,4,5,4,454
94337,171,1,73.85,3,5,1,351
94339,289,1,144.03,2,5,3,253
94340,298,1,69.83,1,5,1,151
94351,4,1,218.13,5,5,3,553
94353,250,1,163.61,2,5,3,253
94366,313,1,57.1,1,5,1,151
94389,93,2,397.09,4,5,5,455
94392,60,1,72.48,5,5,1,551
94395,205,1,130.58,3,5,2,352
94396,205,1,722.11,3,5,5,355
94399,336,1,177.39,1,5,3,153
94420,259,1,290.53,2,5,4,254
94422,87,1,311.24,4,5,4,454
94424,147,1,247.58,3,5,4,354
94426,53,1,134.59,5,5,3,553
94432,150,1,182.85,3,5,3,353
94446,223,1,187.44,2,5,3,253
94449,141,1,400.45,4,5,5,455
94472,147,2,513.35,3,5,5,355
94486,351,1,153.61,1,5,3,153
94487,5,1,431.12,5,5,5,555
94505,63,1,475.1,5,5,5,555
94507,260,1,138.07,2,5,3,253
94512,340,1,741.32,1,5,5,155
94517,268,1,227.34,2,5,4,254
94520,334,1,99.87,1,5,2,152
94524,96,1,45.99,4,5,1,451
94551,116,1,123.81,4,5,2,452
94563,135,1,1540.32,4,5,5,455
94568,235,1,42.92,2,5,1,251
94586,179,1,71.29,3,5,1,351
94596,203,1,137.35,3,5,3,353
94598,272,1,105.87,2,5,2,252
94605,191,1,966.18,3,5,5,355
94610,129,1,367.26,4,5,4,454
94628,298,1,161.38,1,5,3,153
94634,53,1,109.09,5,5,2,552
94638,355,1,167.13,1,5,3,153
94651,41,2,444.48,5,5,5,555
94652,151,1,593.93,3,5,5,355
94664,231,1,63.15,2,5,1,251
94672,212,1,360.43,3,5,4,354
94683,205,1,508.55,3,5,5,355
94691,207,1,717.85,3,5,5,355
94692,63,1,331.97,5,5,4,554
94699,354,1,336.76,1,5,4,154
94701,288,1,240.41,2,5,4,254
94741,147,1,20.35,3,5,1,351
94743,321,2,754.24,1,5,5,155
94769,237,2,145.77,2,5,3,253
94780,323,1,45.18,1,5,1,151
94793,106,1,70.98,4,5,1,451
94819,329,1,357.45,1,5,4,154
94821,192,1,136.7,3,5,3,353
94830,104,1,83.67,4,5,2,452
94840,4,1,282.8,5,5,4,554
94849,213,1,601.2,3,5,5,355
94859,139,1,74.09,4,5,1,451
94860,46,1,81.03,5,5,2,552
94881,188,1,15.68,3,5,1,351
94899,336,1,471.79,1,5,5,155
94906,199,1,155.49,3,5,3,353
94907,43,1,19.08,5,5,1,551
94911,70,1,354.24,5,5,4,554
94914,317,1,44.29,1,5,1,151
94921,282,1,64.2,2,5,1,251
94938,182,1,70.77,3,5,1,351
94953,177,1,213.54,3,5,3,353
94956,340,1,38.81,1,5,1,151
94957,60,1,38.99,5,5,1,551
94984,134,1,88.16,4,5,2,452
94993,107,1,136.41,4,5,3,453
94995,259,1,135.11,2,5,3,253
95007,342,1,179.19,1,5,3,153
95008,142,1,310.9,4,5,4,454
95026,26,1,164.75,5,5,3,553
95027,38,1,168.16,5,5,3,553
95032,24,1,95.83,5,5,2,552
95071,5,1,48.25,5,5,1,551
95074,43,2,818.8,5,5,5,555
95078,113,1,91.65,4,5,2,452
95104,267,1,304.38,2,5,4,254
95115,333,1,155.63,1,5,3,153
95122,357,1,858.6,1,5,5,155
95130,159,1,230.08,3,5,4,354
95144,124,1,293.14,4,5,4,454
95148,247,1,162.26,2,5,3,253
95155,349,1,1156.89,1,5,5,155
95165,275,1,228.62,2,5,4,254
95169,353,1,187.79,1,5,3,153
95171,361,1,66.64,1,5,1,151
95175,337,1,315.48,1,5,4,154
95179,121,1,556.9,4,5,5,455
95180,7,1,42.64,5,5,1,551
95188,39,2,577.9,5,5,5,555
95192,311,1,43.47,1,5,1,151
95194,89,1,108.38,4,5,2,452
95198,349,1,71.96,1,5,1,151
95205,229,1,169.09,2,5,3,253
95208,189,2,304.1,3,5,4,354
95210,344,1,696.65,1,5,5,155
95213,135,1,825.62,4,5,5,455
95217,75,1,14.93,4,5,1,451
95221,227,1,110.23,2,5,2,252
95224,128,1,96.27,4,5,2,452
95230,20,1,128.99,5,5,2,552
95246,320,1,225.61,1,5,4,154
95247,112,1,417.3,4,5,5,455
95248,82,1,627.45,4,5,5,455
95275,85,1,100.84,4,5,2,452
95278,335,1,94.81,1,5,2,152
95286,347,1,831.16,1,5,5,155
95297,110,1,150.44,4,5,3,453
95301,342,1,506.02,1,5,5,155
95313,37,1,157.47,5,5,3,553
95329,237,1,328.28,2,5,4,254
95335,334,1,362.8,1,5,4,154
95337,189,1,261.84,3,5,4,354
95344,322,1,186.05,1,5,3,153
95352,119,1,181.49,4,5,3,453
95353,217,1,155.85,2,5,3,253
95357,348,1,493.36,1,5,5,155
95358,125,1,64.74,4,5,1,451
95360,201,1,139.1,3,5,3,353
95373,34,1,219.98,5,5,3,553
95387,244,1,140.92,2,5,3,253
95398,262,1,76.59,2,5,2,252
95400,35,1,371.3,5,5,4,554
95401,88,1,743.6,4,5,5,455
95410,338,1,40.43,1,5,1,151
95414,201,1,153.84,3,5,3,353
95419,215,1,144.86,3,5,3,353
95448,168,2,880.48,3,5,5,355
95478,199,1,73.05,3,5,1,351
95488,139,1,72.99,4,5,1,451
95501,117,1,480.15,4,5,5,455
95509,57,1,172.49,5,5,3,553
95511,353,1,151.61,1,5,3,153
95517,98,1,44.8,4,5,1,451
95532,19,2,166.05,5,5,3,553
95548,77,1,499.25,4,5,5,455
95549,113,1,171.56,4,5,3,453
95556,241,1,423.13,2,5,5,255
95559,197,1,265.08,3,5,4,354
95563,55,1,127.67,5,5,2,552
95568,241,1,337.74,2,5,4,254
95577,8,1,49.28,5,5,1,551
95593,120,1,162.83,4,5,3,453
95594,264,1,45.16,2,5,1,251
95615,78,1,253.08,4,5,4,454
95617,12,1,212.48,5,5,3,553
95620,195,1,50.23,3,5,1,351
95623,37,1,178.36,5,5,3,553
95637,51,1,152.86,5,5,3,553
95643,239,1,104.05,2,5,2,252
95652,92,1,46.12,4,5,1,451
95662,308,1,496.75,1,5,5,155
95679,304,1,374.86,1,5,4,154
95680,107,1,180.03,4,5,3,453
95688,318,1,173.75,1,5,3,153
95693,331,1,30.49,1,5,1,151
95698,38,1,176.63,5,5,3,553
95717,65,1,73.96,5,5,1,551
95732,146,1,100.15,3,5,2,352
95739,95,2,1278.06,4,5,5,455
95750,346,1,70.75,1,5,1,151
95751,65,1,153.83,5,5,3,553
95773,130,1,44.9,4,5,1,451
95774,221,1,139.75,2,5,3,253
95782,23,1,75.37,5,5,2,552
95790,229,1,79.31,2,5,2,252
95813,256,1,132.62,2,5,2,252
95821,102,1,93.99,4,5,2,452
95847,336,1,353.5,1,5,4,154
95869,170,1,242.93,3,5,4,354
95881,12,1,187.11,5,5,3,553
95890,351,1,346.55,1,5,4,154
95895,285,1,961.93,2,5,5,255
95896,45,1,705.38,5,5,5,555
95909,291,1,32.85,1,5,1,151
95917,159,1,67.41,3,5,1,351
95925,45,1,97.72,5,5,2,552
95926,67,1,110.83,5,5,2,552
95940,330,1,44.03,1,5,1,151
95941,34,1,103.06,5,5,2,552
95948,187,1,149.29,3,5,3,353
95980,316,1,382.76,1,5,4,154
95982,128,1,58.06,4,5,1,451
95984,10,1,94.9,5,5,2,552
95987,49,1,73.94,5,5,1,551
96013,59,1,350.43,5,5,4,554
96024,3,1,105.31,5,5,2,552
96033,315,1,182.74,1,5,3,153
96034,101,1,446.46,4,5,5,455
96035,82,1,384.32,4,5,4,454
96036,39,1,396.43,5,5,5,555
96066,279,1,446.93,2,5,5,255
96073,142,1,173.11,4,5,3,453
96074,302,1,63.06,1,5,1,151
96078,297,1,390.56,1,5,5,155
96087,156,1,103.66,3,5,2,352
96093,28,1,243.11,5,5,4,554
96146,275,1,103.82,2,5,2,252
96158,161,1,91.37,3,5,2,352
96159,364,1,207.03,1,5,3,153
96160,294,1,58.69,1,5,1,151
96163,165,1,379.43,3,5,4,354
96169,178,1,115.31,3,5,2,352
96173,227,1,115.65,2,5,2,252
96182,208,1,40.54,3,5,1,351
96215,71,1,39.55,4,5,1,451
96238,345,1,2324.85,1,5,5,155
96239,61,1,126.22,5,5,2,552
96241,205,1,161.73,3,5,3,353
96252,297,1,134.71,1,5,3,153
96259,13,1,348.32,5,5,4,554
96262,139,1,124.6,4,5,2,452
96263,305,1,135.52,1,5,3,153
96291,22,2,725.13,5,5,5,555
96316,173,1,150.56,3,5,3,353
96320,287,1,56.53,2,5,1,251
96353,183,1,103.84,3,5,2,352
96365,205,1,179.87,3,5,3,353
96377,185,1,116.9,3,5,2,352
96388,84,1,110.09,4,5,2,452
96391,17,1,34.3,5,5,1,551
96410,153,2,399.94,3,5,5,355
96412,74,1,92.13,4,5,2,452
96419,325,1,125.28,1,5,2,152
96425,343,1,202.92,1,5,3,153
96428,346,1,111.59,1,5,2,152
96434,27,1,610.79,5,5,5,555
96435,127,1,163.68,4,5,3,453
96439,188,1,547.71,3,5,5,355
96454,304,1,96.2,1,5,2,152
96463,121,1,1289.18,4,5,5,455
96473,247,1,108.67,2,5,2,252
96476,263,1,26.38,2,5,1,251
96477,21,1,46.83,5,5,1,551
96478,111,1,857.91,4,5,5,455
96489,13,1,358.07,5,5,4,554
96490,248,1,158.89,2,5,3,253
96504,183,1,36.02,3,5,1,351
96518,252,1,35.85,2,5,1,251
96525,111,1,87.78,4,5,2,452
96529,47,1,416.41,5,5,5,555
96532,256,1,62.25,2,5,1,251
96544,61,1,63.18,5,5,1,551
96545,50,2,932.57,5,5,5,555
96550,214,1,370.24,3,5,4,354
96552,138,1,437.79,4,5,5,455
96560,337,1,112.18,1,5,2,152
96565,227,1,102.93,2,5,2,252
96573,207,1,204.21,3,5,3,353
96583,221,2,361.23,2,5,4,254
96602,235,1,335.79,2,5,4,254
96603,166,1,71.88,3,5,1,351
96613,284,1,215.73,2,5,3,253
96631,236,1,358.62,2,5,4,254
96635,184,1,179.65,3,5,3,353
96645,19,1,129.26,5,5,2,552
96662,112,1,178.31,4,5,3,453
96665,120,1,428.99,4,5,5,455
96674,51,1,32.69,5,5,1,551
96683,327,1,82.16,1,5,2,152
96698,319,1,177.46,1,5,3,153
96704,132,1,237.51,4,5,4,454
96706,297,1,164.78,1,5,3,153
96711,149,1,251.38,3,5,4,354
96726,244,1,599.53,2,5,5,255
96746,66,1,110.13,5,5,2,552
96750,315,1,221.62,1,5,3,153
96756,152,1,201.52,3,5,3,353
96765,97,2,238.4,4,5,4,454
96767,351,1,911.45,1,5,5,155
96770,142,1,72.61,4,5,1,451
96778,334,1,53.43,1,5,1,151
96788,31,1,23.92,5,5,1,551
96792,217,1,403.88,2,5,5,255
96795,291,1,443.09,1,5,5,155
96802,350,1,210.57,1,5,3,153
96818,231,1,265.29,2,5,4,254
96823,294,2,327.7,1,5,4,154
96829,364,1,225.21,1,5,4,154
96832,361,1,747.07,1,5,5,155
96834,336,1,62.48,1,5,1,151
96842,118,1,974.5,4,5,5,455
96849,46,1,110.04,5,5,2,552
96854,59,1,839.92,5,5,5,555
